source,target,method_id,scope,held_out_group,metric,point_estimate,bootstrap_median,ci_lower_95,ci_upper_95,ci_width,fixed_draw_count,valid_draw_count,invalid_draw_count,valid_draw_fraction,original_metric_status
a1_5,success,S3_no_activity_volume,pooled,,f1,0.6,0.5974025974025974,0.45761501210653754,0.7088641082311968,0.2512490961246593,10000,10000,0,1.0,ok
a1_5,success,S3_no_activity_volume,pooled,,ap_lift,0.1311671544836216,0.14147897528279918,0.05936445219946783,0.25258951954545844,0.1932250673459906,10000,10000,0,1.0,ok
a1_5,success,S4_no_error,pooled,,ap,0.5228211715780953,0.5375561289533075,0.36460510800543616,0.7110006782895851,0.34639557028414897,10000,10000,0,1.0,ok
a1_5,success,S4_no_error,pooled,,f1,0.5443037974683544,0.5408805031446541,0.38666666666666666,0.6666666666666666,0.27999999999999997,10000,10000,0,1.0,ok
a1_5,success,S4_no_error,pooled,,ap_lift,0.22073783824476195,0.23265222960726656,0.10872740989220905,0.3818350130423391,0.27310760315013005,10000,10000,0,1.0,ok
a1_5,success,S5_no_termination_or_repetition,pooled,,ap,0.41466274047828955,0.42864079167296965,0.30039531330042213,0.5608419150095899,0.2604466017091678,10000,10000,0,1.0,ok
a1_5,success,S5_no_termination_or_repetition,pooled,,f1,0.5777777777777777,0.5755395683453237,0.423728813559322,0.6962025316455697,0.27247371808624765,10000,10000,0,1.0,ok
a1_5,success,S5_no_termination_or_repetition,pooled,,ap_lift,0.11257940714495623,0.12450254987802031,0.04622203352027978,0.2261091049313864,0.1798870714111066,10000,10000,0,1.0,ok
a1_5,success,S6_termination_repetition_only,pooled,,ap,0.44611135717959927,0.4533020555446224,0.2964709943372053,0.6003024891863561,0.3038314948491508,10000,10000,0,1.0,ok
a1_5,success,S6_termination_repetition_only,pooled,,f1,0.5866666666666667,0.5844155844155844,0.4426229508196721,0.6967834101382487,0.2541604593185766,10000,10000,0,1.0,ok
a1_5,success,S6_termination_repetition_only,pooled,,ap_lift,0.14402802384626595,0.14916816993527654,0.0657470243393556,0.24524087206266007,0.17949384772330446,10000,10000,0,1.0,ok
a1_5,side_effect,S0_full13,pooled,,ap,0.04168967825924332,0.04418381920778985,0.017842317066374132,0.08695055817825408,0.06910824111187994,10000,9999,1,0.9999,ok
a1_5,side_effect,S0_full13,pooled,,f1,0.061855670103092786,0.06060606060606061,0.0,0.12727272727272726,0.12727272727272726,10000,9999,1,0.9999,ok
a1_5,side_effect,S0_full13,pooled,,ap_lift,-0.01984878327921822,-0.015031453102174255,-0.03420246725280594,0.0009821280566734813,0.03518459530947943,10000,9999,1,0.9999,ok
a1_5,side_effect,S1_no_termination,pooled,,ap,0.04641998642563922,0.048890442964154054,0.019086268190683972,0.10383521671814548,0.08474894852746151,10000,9999,1,0.9999,ok
a1_5,side_effect,S1_no_termination,pooled,,f1,0.05172413793103448,0.049586776859504134,0.0,0.13114754098360656,0.13114754098360656,10000,9999,1,0.9999,ok
a1_5,side_effect,S1_no_termination,pooled,,ap_lift,-0.01511847511282232,-0.010030139910660832,-0.029835646027048218,0.014303229192360612,0.04413887521940883,10000,9999,1,0.9999,ok
a1_5,side_effect,S2_no_repetition,pooled,,ap,0.04146484992868371,0.04412282470162769,0.017857651542816873,0.08309569820637397,0.06523804666355709,10000,9999,1,0.9999,ok
a1_5,side_effect,S2_no_repetition,pooled,,f1,0.01904761904761905,0.018691588785046728,0.0,0.06315789473684211,0.06315789473684211,10000,9999,1,0.9999,ok
a1_5,side_effect,S2_no_repetition,pooled,,ap_lift,-0.02007361160977783,-0.015466224221780463,-0.034029937961042075,0.0008959413808430082,0.03492587934188508,10000,9999,1,0.9999,ok
a1_5,side_effect,S3_no_activity_volume,pooled,,ap,0.04279736120090173,0.04556447411448125,0.01888469717456467,0.08555838062923148,0.0666736834546668,10000,9999,1,0.9999,ok
a1_5,side_effect,S3_no_activity_volume,pooled,,f1,0.058823529411764705,0.056338028169014086,0.0,0.1388888888888889,0.1388888888888889,10000,9999,1,0.9999,ok
a1_5,side_effect,S3_no_activity_volume,pooled,,ap_lift,-0.01874110033755981,-0.014025569316511062,-0.03138965707732358,0.0019283716691654532,0.03331802874648903,10000,9999,1,0.9999,ok
a1_5,side_effect,S4_no_error,pooled,,ap,0.05298555461582112,0.05714314084443399,0.020233358302944336,0.16159529887539895,0.1413619405724546,10000,9999,1,0.9999,ok
a1_5,side_effect,S4_no_error,pooled,,f1,0.044444444444444446,0.043478260869565216,0.0,0.10813748531139793,0.10813748531139793,10000,9999,1,0.9999,ok
a1_5,side_effect,S4_no_error,pooled,,ap_lift,-0.008552906922640421,-0.0033031416647723785,-0.024270803930136493,0.07773530569350609,0.10200610962364258,10000,9999,1,0.9999,ok
